star,date,HJD,teff,logg,feh,vsini,addmode,rv_meas,rv_meas_err,ccf,instrument,mcmc_logg,mcmc_rv,mcmc_rv_err,mcmc_teff,mcmc_vsini,filename,o2_rv,o2_rv_err,h2o_rv,h2o_rv_err,name,rv_lit,rv_lit_err,o_RV,eRV,wds_binary,sb9_binary,my_binary,separation,K1,known_binary
HR 545,2013-10-21,2456586.75086,11000,4.5,0.0,250,ml,-16.3674589502,1.04971268674,0.837684765208,TS23,3.89569988232,-8.84950903061,0.18345719934,10419.7728069,354.149033582,/home/kgullikson/School/Research/McDonaldData/20131021/HR_545.fits,-0.778167139294,0.10147605054,-0.475012651853,0.0456777975831,HR 545,,,,,1.0,0.0,1.0,216.800003052,,True
HR 545,2013-10-21,2456586.75086,11000,4.5,0.0,250,ml,-16.3674589502,1.04971268674,0.837684765208,TS23,3.89569988232,-8.84950903061,0.18345719934,10419.7728069,354.149033582,/home/kgullikson/School/Research/McDonaldData/20131021/HR_545.fits,-0.778167139294,0.10147605054,-0.475012651853,0.0456777975831,HR 545,,,,,1.0,0.0,1.0,215.699996948,,True
HR 545,2014-01-11,2456668.55763,11000,4.5,0.0,250,ml,-12.3886876991,0.92933800263,0.854527635712,TS23,3.52150810388,-14.64910096,0.196937999826,10377.641908,367.310351989,/home/kgullikson/School/Research/McDonaldData/20140111/HR_545.fits,-0.669164758107,0.0330533206322,-0.379361386192,0.0260969511491,HR 545,,,,,1.0,0.0,1.0,7.40000009537,,True
HR 545,2014-01-11,2456668.55763,11000,4.5,0.0,250,ml,-12.3886876991,0.92933800263,0.854527635712,TS23,3.52150810388,-14.64910096,0.196937999826,10377.641908,367.310351989,/home/kgullikson/School/Research/McDonaldData/20140111/HR_545.fits,-0.669164758107,0.0330533206322,-0.379361386192,0.0260969511491,HR 545,,,,,1.0,0.0,1.0,216.800003052,,True
HR 545,2014-01-11,2456668.55763,11000,4.5,0.0,250,ml,-12.3886876991,0.92933800263,0.854527635712,TS23,3.52150810388,-14.64910096,0.196937999826,10377.641908,367.310351989,/home/kgullikson/School/Research/McDonaldData/20140111/HR_545.fits,-0.669164758107,0.0330533206322,-0.379361386192,0.0260969511491,HR 545,,,,,1.0,0.0,1.0,215.699996948,,True
HR 604,2013-10-20,2456585.86775,11000,4.5,0.0,250,ml,-24.1483434676,0.786448236025,0.858592093962,TS23,4.42335863318,-20.4530849522,0.134959322934,12297.1049656,254.822080764,/home/kgullikson/School/Research/McDonaldData/20131020/HR_604.fits,-0.68393811043,0.081184145533,-0.445315246831,0.0781213881583,HR 604,-11.5,0.6,1.0,,1.0,,1.0,9.39999961853,141.0,True
HR 604,2013-10-20,2456585.86775,11000,4.5,0.0,250,ml,-24.1483434676,0.786448236025,0.858592093962,TS23,4.42335863318,-20.4530849522,0.134959322934,12297.1049656,254.822080764,/home/kgullikson/School/Research/McDonaldData/20131020/HR_604.fits,-0.68393811043,0.081184145533,-0.445315246831,0.0781213881583,HR 604,-11.5,0.6,1.0,,1.0,,1.0,27.8999996185,141.0,True
HR 604,2013-10-20,2456585.86775,11000,4.5,0.0,250,ml,-24.1483434676,0.786448236025,0.858592093962,TS23,4.42335863318,-20.4530849522,0.134959322934,12297.1049656,254.822080764,/home/kgullikson/School/Research/McDonaldData/20131020/HR_604.fits,-0.68393811043,0.081184145533,-0.445315246831,0.0781213881583,HR 604,-11.5,0.6,1.0,,1.0,,1.0,0.20000000298,141.0,True
HIP 100069,2013-04-27,2456409.91341,19000,4.5,0.0,80,ml,-1.00628957833,0.541730748468,0.456338374173,HRS,3.5,-3.32014959578,0.0782971167074,30000.0,76.033275795,/home/kgullikson/School/Research/HET_data/20130427/HIP_100069-0.fits,-0.346840955985,0.00710074346925,-0.118900164336,0.00997469939389,HIP 100069,-8.4,2.7,2.0,4.6,1.0,0.0,0.0,24.2000007629,,True
HIP 100069,2013-04-27,2456409.91341,19000,4.5,0.0,80,ml,-1.00628957833,0.541730748468,0.456338374173,HRS,3.5,-3.32014959578,0.0782971167074,30000.0,76.033275795,/home/kgullikson/School/Research/HET_data/20130427/HIP_100069-0.fits,-0.346840955985,0.00710074346925,-0.118900164336,0.00997469939389,HIP 100069,-8.4,2.7,2.0,4.6,1.0,0.0,0.0,0.10000000149,,True
HIP 100069,2013-04-27,2456409.91341,19000,4.5,0.0,80,ml,-1.00628957833,0.541730748468,0.456338374173,HRS,3.5,-3.32014959578,0.0782971167074,30000.0,76.033275795,/home/kgullikson/School/Research/HET_data/20130427/HIP_100069-0.fits,-0.346840955985,0.00710074346925,-0.118900164336,0.00997469939389,HIP 100069,-8.4,2.7,2.0,4.6,1.0,0.0,0.0,2.70000004768,,True
HIP 100069,2013-04-27,2456409.91341,19000,4.5,0.0,80,ml,-1.00628957833,0.541730748468,0.456338374173,HRS,3.5,-3.32014959578,0.0782971167074,30000.0,76.033275795,/home/kgullikson/School/Research/HET_data/20130427/HIP_100069-0.fits,-0.346840955985,0.00710074346925,-0.118900164336,0.00997469939389,HIP 100069,-8.4,2.7,2.0,4.6,1.0,0.0,0.0,34.0,,True
HIP 100069,2013-04-27,2456409.91341,19000,4.5,0.0,80,ml,-1.00628957833,0.541730748468,0.456338374173,HRS,3.5,-3.32014959578,0.0782971167074,30000.0,76.033275795,/home/kgullikson/School/Research/HET_data/20130427/HIP_100069-0.fits,-0.346840955985,0.00710074346925,-0.118900164336,0.00997469939389,HIP 100069,-8.4,2.7,2.0,4.6,1.0,0.0,0.0,49.5999984741,,True
HIP 100221,2013-08-19,2456523.78705,10000,4.0,0.0,150,ml,-28.5605223098,0.359212087438,0.798708422804,HRS,3.77999406578,-33.5656461887,0.0970457992499,10701.0430745,152.243260934,/home/kgullikson/School/Research/HET_data/20130819/HIP_100221-0.fits,-0.403951286108,0.00319820713743,-0.170403063363,0.000700910386799,HIP 100221,,,,,0.0,,1.0,,49.7000007629,True
HIP 105282,2013-08-18,2456522.65078,15000,4.5,0.0,80,ml,-21.3288929497,0.151723186304,0.83033855784,HRS,4.30528371852,-23.873578673,0.0653982274849,14399.0445273,100.99205822,/home/kgullikson/School/Research/HET_data/20130818/HIP_105282-0.fits,-0.430589621164,0.00669502553428,-0.207533446661,0.00971992936041,HIP 105282,-23.0,4.3,1.0,,0.0,0.0,0.0,,,False
HIP 105942,2013-08-19,2456523.87254,19000,4.5,0.0,80,ml,-20.7347903403,0.233520060535,0.783498492797,HRS,3.83846362596,-19.2300181614,0.0614521359672,16995.9517548,118.946245007,/home/kgullikson/School/Research/HET_data/20130819/HIP_105942-0.fits,-0.450291739424,0.00361313312326,-0.231465806567,0.00389690915295,HIP 105942,-18.6,1.0,1.0,,0.0,0.0,1.0,,,True
HIP 105972,2013-08-03,2456507.81626,14000,4.5,0.0,250,ml,-9.35870162426,0.548783597311,0.798831467317,HRS,3.88525401802,-8.94173662994,0.160312216907,13926.9718081,240.793284867,/home/kgullikson/School/Research/HET_data/20130803/HIP_105972-0.fits,-0.470467796366,0.0022413112812,-0.259131079654,0.00304104704972,HIP 105972,3.0,4.2,1.0,,0.0,0.0,0.0,,,False
HIP 111068,2013-08-08,2456512.73569,10000,3.5,0.0,150,ml,-23.2685122438,0.352990648363,0.818107824468,HRS,3.93657211722,-24.2224194723,0.134185185209,10394.1867205,149.477152522,/home/kgullikson/School/Research/HET_data/20130808/HIP_111068-0.fits,-0.402474709818,0.00375151777413,-0.193094306309,0.0031424736778,HIP 111068,-17.3,3.4,1.0,,1.0,0.0,0.0,0.20000000298,,True
HIP 116582,2013-08-06,2456510.76992,13000,4.5,0.0,150,ml,-16.4919503072,0.353446652233,0.828187004895,HRS,4.08099544928,-28.8405700329,0.184690912309,12259.5721103,205.814229998,/home/kgullikson/School/Research/HET_data/20130806/HIP_116582-0.fits,-0.415844161398,0.00482463734137,-0.192094304819,0.0106187374602,HIP 116582,-22.9,3.9,1.0,,1.0,0.0,0.0,0.5,,True
HIP 116582,2013-08-06,2456510.76992,13000,4.5,0.0,150,ml,-16.4919503072,0.353446652233,0.828187004895,HRS,4.08099544928,-28.8405700329,0.184690912309,12259.5721103,205.814229998,/home/kgullikson/School/Research/HET_data/20130806/HIP_116582-0.fits,-0.415844161398,0.00482463734137,-0.192094304819,0.0106187374602,HIP 116582,-22.9,3.9,1.0,,1.0,0.0,0.0,118.300003052,,True
HIP 13165,2013-08-14,2456518.90834,15000,4.0,0.0,80,ml,30.5420705318,0.154201870443,0.847105655092,HRS,3.99129577774,29.0525470883,0.0402644296142,14497.173624,86.1643590121,/home/kgullikson/School/Research/HET_data/20130814/HIP_13165-0.fits,-0.479482986298,0.00053567896562,-0.268165629974,0.00267288369276,HIP 13165,,,,,1.0,,1.0,3.20000004768,24.7999992371,True
HIP 13165,2013-08-14,2456518.90834,15000,4.0,0.0,80,ml,30.5420705318,0.154201870443,0.847105655092,HRS,3.99129577774,29.0525470883,0.0402644296142,14497.173624,86.1643590121,/home/kgullikson/School/Research/HET_data/20130814/HIP_13165-0.fits,-0.479482986298,0.00053567896562,-0.268165629974,0.00267288369276,HIP 13165,,,,,1.0,,1.0,24.1000003815,24.7999992371,True
HIP 13165,2013-08-14,2456518.90834,15000,4.0,0.0,80,ml,30.5420705318,0.154201870443,0.847105655092,HRS,3.99129577774,29.0525470883,0.0402644296142,14497.173624,86.1643590121,/home/kgullikson/School/Research/HET_data/20130814/HIP_13165-0.fits,-0.479482986298,0.00053567896562,-0.268165629974,0.00267288369276,HIP 13165,,,,,1.0,,1.0,220.199996948,24.7999992371,True
HIP 13165,2013-08-14,2456518.90834,15000,4.0,0.0,80,ml,30.5420705318,0.154201870443,0.847105655092,HRS,3.99129577774,29.0525470883,0.0402644296142,14497.173624,86.1643590121,/home/kgullikson/School/Research/HET_data/20130814/HIP_13165-0.fits,-0.479482986298,0.00053567896562,-0.268165629974,0.00267288369276,HIP 13165,,,,,1.0,,1.0,14.1999998093,24.7999992371,True
HIP 13165,2013-08-14,2456518.90834,15000,4.0,0.0,80,ml,30.5420705318,0.154201870443,0.847105655092,HRS,3.99129577774,29.0525470883,0.0402644296142,14497.173624,86.1643590121,/home/kgullikson/School/Research/HET_data/20130814/HIP_13165-0.fits,-0.479482986298,0.00053567896562,-0.268165629974,0.00267288369276,HIP 13165,,,,,1.0,,1.0,17.5,24.7999992371,True
HIP 13165,2013-08-14,2456518.90834,15000,4.0,0.0,80,ml,30.5420705318,0.154201870443,0.847105655092,HRS,3.99129577774,29.0525470883,0.0402644296142,14497.173624,86.1643590121,/home/kgullikson/School/Research/HET_data/20130814/HIP_13165-0.fits,-0.479482986298,0.00053567896562,-0.268165629974,0.00267288369276,HIP 13165,,,,,1.0,,1.0,25.2000007629,24.7999992371,True
HIP 14043,2013-08-19,2456523.91935,13000,4.5,0.0,40,ml,7.84198482098,0.176864751646,0.692730992181,HRS,4.3129687083,-7.98689277594,0.161357431816,13319.3205169,142.691447796,/home/kgullikson/School/Research/HET_data/20130819/HIP_14043-0.fits,-0.454138859566,0.00385364725068,-0.235475196198,0.00691428105438,HIP 14043,-4.3,1.7,1.0,,1.0,0.0,0.0,11.8999996185,,True
HIP 14143,2013-08-14,2456518.93862,14000,4.5,0.0,80,ml,15.4265031334,0.146744672929,0.86313655336,HRS,4.37510358636,14.2230050467,0.0380218228835,13278.4490615,83.7351500814,/home/kgullikson/School/Research/HET_data/20130814/HIP_14143-0.fits,-0.469439627256,0.00537606443675,-0.250663705046,0.00978834407093,HIP 14143,11.8,2.9,1.0,,0.0,0.0,0.0,,,False
HIP 15338,2013-08-19,2456523.89523,13000,4.5,0.0,250,ml,-3.44333638333,0.595579859186,0.785685227047,HRS,3.82856113129,-12.6156308851,0.295874232862,12482.8005363,296.277855611,/home/kgullikson/School/Research/HET_data/20130819/HIP_15338-0.fits,-0.441559489718,0.00151757740835,-0.218701860634,0.00547586577701,HIP 15338,4.1,1.2,2.0,5.1,0.0,,0.0,,20.0,False
HIP 15404,2013-08-13,2456517.92109,19000,4.5,0.0,150,ml,2.47538423417,0.383145047305,0.745736619111,HRS,4.28924492648,-6.17961988238,0.09622667838,16954.2468475,145.411462965,/home/kgullikson/School/Research/HET_data/20130813/HIP_15404-0.fits,-0.454930599583,0.00573132120518,-0.256870734136,0.00842698087928,HIP 15404,-1.5,0.9,3.0,3.4,0.0,0.0,0.0,,,False
HIP 17527,2013-08-13,2456517.93475,13000,4.5,0.0,250,ml,0.191151432105,0.651313684611,0.755702163554,HRS,3.99998434572,-3.35250115281,0.221386021865,12499.998487,243.366912288,/home/kgullikson/School/Research/HET_data/20130813/HIP_17527-0.fits,-0.444213931433,0.0048971798716,-0.249127169996,0.00640153065873,HIP 17527,4.8,0.8,3.0,8.4,1.0,0.0,0.0,73.0,,True
HIP 17527,2013-08-13,2456517.93475,13000,4.5,0.0,250,ml,0.191151432105,0.651313684611,0.755702163554,HRS,3.99998434572,-3.35250115281,0.221386021865,12499.998487,243.366912288,/home/kgullikson/School/Research/HET_data/20130813/HIP_17527-0.fits,-0.444213931433,0.0048971798716,-0.249127169996,0.00640153065873,HIP 17527,4.8,0.8,3.0,8.4,1.0,0.0,0.0,151.5,,True
HIP 18396,2013-08-12,2456516.93919,15000,4.5,0.0,150,ml,0.733392318453,0.550563010625,0.717937340949,HRS,4.20528118822,-7.64700283828,0.293128747846,14474.1428022,229.507695386,/home/kgullikson/School/Research/HET_data/20130812/HIP_18396-0.fits,-0.453956915019,0.00446353392711,-0.236361178422,0.00415760742082,HIP 18396,5.0,4.2,1.0,,0.0,0.0,1.0,,,True
HIP 20430,2013-08-16,2456520.95449,10000,4.0,0.0,250,ml,18.9657145823,0.813783007973,0.703929212056,HRS,4.03412281593,-3.74384860049,0.447388561832,10591.0728957,390.220753462,/home/kgullikson/School/Research/HET_data/20130816/HIP_20430-0.fits,-0.416584960583,0.00504131074449,-0.178889080569,0.00469539862936,HIP 20430,15.3,3.4,1.0,,1.0,,0.0,20.3999996185,41.1899986267,True
HIP 20430,2013-08-16,2456520.95449,10000,4.0,0.0,250,ml,18.9657145823,0.813783007973,0.703929212056,HRS,4.03412281593,-3.74384860049,0.447388561832,10591.0728957,390.220753462,/home/kgullikson/School/Research/HET_data/20130816/HIP_20430-0.fits,-0.416584960583,0.00504131074449,-0.178889080569,0.00469539862936,HIP 20430,15.3,3.4,1.0,,1.0,,0.0,20.3999996185,8.86999988556,True
HIP 20430,2013-08-16,2456520.95449,10000,4.0,0.0,250,ml,18.9657145823,0.813783007973,0.703929212056,HRS,4.03412281593,-3.74384860049,0.447388561832,10591.0728957,390.220753462,/home/kgullikson/School/Research/HET_data/20130816/HIP_20430-0.fits,-0.416584960583,0.00504131074449,-0.178889080569,0.00469539862936,HIP 20430,15.3,3.4,1.0,,1.0,,0.0,11.5,41.1899986267,True
HIP 20430,2013-08-16,2456520.95449,10000,4.0,0.0,250,ml,18.9657145823,0.813783007973,0.703929212056,HRS,4.03412281593,-3.74384860049,0.447388561832,10591.0728957,390.220753462,/home/kgullikson/School/Research/HET_data/20130816/HIP_20430-0.fits,-0.416584960583,0.00504131074449,-0.178889080569,0.00469539862936,HIP 20430,15.3,3.4,1.0,,1.0,,0.0,11.5,8.86999988556,True
HIP 20430,2013-08-16,2456520.95449,10000,4.0,0.0,250,ml,18.9657145823,0.813783007973,0.703929212056,HRS,4.03412281593,-3.74384860049,0.447388561832,10591.0728957,390.220753462,/home/kgullikson/School/Research/HET_data/20130816/HIP_20430-0.fits,-0.416584960583,0.00504131074449,-0.178889080569,0.00469539862936,HIP 20430,15.3,3.4,1.0,,1.0,,0.0,11.0,41.1899986267,True
HIP 20430,2013-08-16,2456520.95449,10000,4.0,0.0,250,ml,18.9657145823,0.813783007973,0.703929212056,HRS,4.03412281593,-3.74384860049,0.447388561832,10591.0728957,390.220753462,/home/kgullikson/School/Research/HET_data/20130816/HIP_20430-0.fits,-0.416584960583,0.00504131074449,-0.178889080569,0.00469539862936,HIP 20430,15.3,3.4,1.0,,1.0,,0.0,11.0,8.86999988556,True
HIP 20430,2013-08-16,2456520.95449,10000,4.0,0.0,250,ml,18.9657145823,0.813783007973,0.703929212056,HRS,4.03412281593,-3.74384860049,0.447388561832,10591.0728957,390.220753462,/home/kgullikson/School/Research/HET_data/20130816/HIP_20430-0.fits,-0.416584960583,0.00504131074449,-0.178889080569,0.00469539862936,HIP 20430,15.3,3.4,1.0,,1.0,,0.0,10.6000003815,41.1899986267,True
HIP 20430,2013-08-16,2456520.95449,10000,4.0,0.0,250,ml,18.9657145823,0.813783007973,0.703929212056,HRS,4.03412281593,-3.74384860049,0.447388561832,10591.0728957,390.220753462,/home/kgullikson/School/Research/HET_data/20130816/HIP_20430-0.fits,-0.416584960583,0.00504131074449,-0.178889080569,0.00469539862936,HIP 20430,15.3,3.4,1.0,,1.0,,0.0,10.6000003815,8.86999988556,True
HIP 20579,2013-08-13,2456517.95584,13000,4.5,0.0,250,ml,6.23165850289,0.551095736771,0.794359668446,HRS,3.92030303752,-3.59162542579,0.222433409318,12477.507531,293.325450355,/home/kgullikson/School/Research/HET_data/20130813/HIP_20579-0.fits,-0.442395000476,0.00407212928929,-0.23310280795,0.00279281976726,HIP 20579,8.5,3.5,1.0,,0.0,0.0,0.0,,,False
HIP 2548,2013-08-12,2456516.83986,9000,4.0,0.0,80,ml,5.22828506437,0.286682021628,0.795314616141,HRS,3.91537024589,0.00709648468834,0.0922366940998,10462.2598789,167.158495975,/home/kgullikson/School/Research/HET_data/20130812/HIP_2548-0.fits,-0.446518121175,0.00254115895785,-0.22672040663,0.00331445423144,HIP 2548,16.5,2.9,1.0,,1.0,0.0,1.0,0.20000000298,,True
HIP 2548,2013-08-12,2456516.83986,9000,4.0,0.0,80,ml,5.22828506437,0.286682021628,0.795314616141,HRS,3.91537024589,0.00709648468834,0.0922366940998,10462.2598789,167.158495975,/home/kgullikson/School/Research/HET_data/20130812/HIP_2548-0.fits,-0.446518121175,0.00254115895785,-0.22672040663,0.00331445423144,HIP 2548,16.5,2.9,1.0,,1.0,0.0,1.0,28.1000003815,,True
HIP 2548,2013-08-12,2456516.83986,9000,4.0,0.0,80,ml,5.22828506437,0.286682021628,0.795314616141,HRS,3.91537024589,0.00709648468834,0.0922366940998,10462.2598789,167.158495975,/home/kgullikson/School/Research/HET_data/20130812/HIP_2548-0.fits,-0.446518121175,0.00254115895785,-0.22672040663,0.00331445423144,HIP 2548,16.5,2.9,1.0,,1.0,0.0,1.0,174.0,,True
HIP 2548,2013-08-12,2456516.83986,9000,4.0,0.0,80,ml,5.22828506437,0.286682021628,0.795314616141,HRS,3.91537024589,0.00709648468834,0.0922366940998,10462.2598789,167.158495975,/home/kgullikson/School/Research/HET_data/20130812/HIP_2548-0.fits,-0.446518121175,0.00254115895785,-0.22672040663,0.00331445423144,HIP 2548,16.5,2.9,1.0,,1.0,0.0,1.0,77.6999969482,,True
HIP 5361,2013-08-19,2456523.83574,13000,4.5,0.0,150,ml,-2.91812158649,0.439090404814,0.779720078454,HRS,3.89686845024,-30.1631746489,0.373354765626,12521.6209433,165.512831384,/home/kgullikson/School/Research/HET_data/20130819/HIP_5361-0.fits,-0.421086160108,0.00379550698432,-0.195055716546,0.00270648130838,HIP 5361,-4.0,4.3,1.0,,0.0,0.0,0.0,,,False
HIP 66798,2013-03-26,2456377.81869,9000,4.0,0.0,150,ml,-8.0547586966,0.185402417798,0.903943882522,HRS,3.97377344121,-9.06985444281,0.0620565430158,9200.2752756,143.91874609,/home/kgullikson/School/Research/HET_data/20130326/HIP_66798-0.fits,-0.334212193024,0.00359898834844,-0.10936564778,0.0031231850016,HIP 66798,,,,,0.0,0.0,0.0,,,False
HIP 67194,2013-04-07,2456389.69914,7000,3.5,0.0,250,ml,-2.87265360033,0.424571437064,0.865100626127,HRS,4.5,-29.1601247033,0.150204323728,12351.9585072,196.767845425,/home/kgullikson/School/Research/HET_data/20130407/HIP_67194-0.fits,-0.278353494012,0.00251927085735,-0.0516543035663,0.00492618469234,HIP 67194,-12.3,2.8,1.0,,0.0,0.0,0.0,,,False
HIP 67782,2013-04-12,2456394.92037,8000,3.5,0.0,80,ml,-17.4849214659,0.110398754241,0.927206074013,HRS,3.0,-17.15220536,0.00791255847081,8031.52909546,60.9065916637,/home/kgullikson/School/Research/HET_data/20130412/HIP_67782-0.fits,-0.341463307996,0.00172880669557,-0.138976123586,0.000430135497614,HIP 67782,-13.7,1.5,1.0,,1.0,0.0,0.0,5.30000019073,,True
HIP 67782,2013-04-12,2456394.92037,8000,3.5,0.0,80,ml,-17.4849214659,0.110398754241,0.927206074013,HRS,3.0,-17.15220536,0.00791255847081,8031.52909546,60.9065916637,/home/kgullikson/School/Research/HET_data/20130412/HIP_67782-0.fits,-0.341463307996,0.00172880669557,-0.138976123586,0.000430135497614,HIP 67782,-13.7,1.5,1.0,,1.0,0.0,0.0,999.900024414,,True
HIP 70384,2013-04-21,2456403.72919,9000,3.5,0.0,150,ml,-7.90888610602,0.209765767132,0.906057576244,HRS,3.94442706719,-7.0254179555,0.0538248851808,9215.04355833,126.796560894,/home/kgullikson/School/Research/HET_data/20130421/HIP_70384-0.fits,-0.3575503623,0.00257028375639,-0.135337661359,0.00499626190396,HIP 70384,-7.0,4.3,1.0,,0.0,0.0,0.0,,,False
HIP 72154,2013-04-21,2456403.75049,10000,4.0,0.0,80,ml,-19.0229696686,0.141887368336,0.858512377601,HRS,3.73070787287,-20.5634654421,0.0771312611503,10059.3564641,107.418148046,/home/kgullikson/School/Research/HET_data/20130421/HIP_72154-0.fits,-0.347721497179,0.00344312801587,-0.127995284637,0.00316230419873,HIP 72154,-22.0,2.5,1.0,,0.0,0.0,1.0,,,True
HIP 77336,2013-04-14,2456396.78672,9000,4.5,0.0,150,ml,-30.3180500399,0.337218649663,0.789149140711,HRS,4.45398487527,-33.7003311434,0.0742072475696,9749.93130973,130.993482633,/home/kgullikson/School/Research/HET_data/20130414/HIP_77336-0.fits,-0.366326017022,0.0031031284411,-0.156162299458,0.00512830939929,HIP 77336,-34.2,2.9,1.0,,0.0,0.0,1.0,,,True
HIP 8016,2013-08-18,2456522.96249,10000,4.0,0.0,150,ml,4.07862854365,0.21560204184,0.876689994224,HRS,4.30463514218,2.93713822249,0.125838229595,10699.7849479,143.005208403,/home/kgullikson/School/Research/HET_data/20130818/HIP_8016-0.fits,-0.485717850202,0.00026132388017,-0.258270435219,0.0029340474408,HIP 8016,6.6,2.9,1.0,,0.0,0.0,0.0,,,False
HIP 80991,2013-04-07,2456389.86218,9000,3.5,0.0,80,ml,1.04674444805,0.202296410376,0.886135748129,HRS,3.50019919226,0.538843638894,0.034036255307,8744.47723486,112.038313862,/home/kgullikson/School/Research/HET_data/20130407/HIP_80991-0.fits,-0.365083392311,0.0119822246309,-0.154285266774,0.00686599754766,HIP 80991,-8.6,4.3,1.0,,0.0,0.0,0.0,,,False
HIP 81641,2013-04-22,2456404.83387,10000,4.5,0.0,150,ml,-30.606634862,0.259200537128,0.869314157275,HRS,3.05051314129,-29.1596174229,0.196286417847,8590.29172614,344.140389977,/home/kgullikson/School/Research/HET_data/20130422/HIP_81641-0.fits,-0.3508522336,0.006327039488,-0.137373570587,0.00788084982905,HIP 81641,-28.0,4.3,1.0,,1.0,0.0,0.0,25.7000007629,,True
HIP 81641,2013-04-22,2456404.83387,10000,4.5,0.0,150,ml,-30.606634862,0.259200537128,0.869314157275,HRS,3.05051314129,-29.1596174229,0.196286417847,8590.29172614,344.140389977,/home/kgullikson/School/Research/HET_data/20130422/HIP_81641-0.fits,-0.3508522336,0.006327039488,-0.137373570587,0.00788084982905,HIP 81641,-28.0,4.3,1.0,,1.0,0.0,0.0,0.0,,True
HIP 81641,2013-04-22,2456404.83387,10000,4.5,0.0,150,ml,-30.606634862,0.259200537128,0.869314157275,HRS,3.05051314129,-29.1596174229,0.196286417847,8590.29172614,344.140389977,/home/kgullikson/School/Research/HET_data/20130422/HIP_81641-0.fits,-0.3508522336,0.006327039488,-0.137373570587,0.00788084982905,HIP 81641,-28.0,4.3,1.0,,1.0,0.0,0.0,69.5,,True
